11.3087929,,-1.64782307,2.71532087,,
16.3323791,,3.37576313,11.39577671,,
14.8446772,,1.88806123,3.564775208,,
10.9106482,,-2.04596777,4.185984116,,
18.4408751,,5.48425913,30.0770982,,
12.8812949,,-0.07532107,0.005673263586,,
17.6284299,,4.67181393,21.8258454,,
20.4393195,,7.48270353,55.99085212,,
11.4059898,,-1.55062617,2.404441519,,
19.9097663,,6.95315033,48.34629951,,
12.8772041,,-0.07941187,0.006306245097,,
10.3999974,,-2.55661857,6.536298512,,
13.2616159,,0.30499993,0.0930249573,,
10.9832093,,-1.97340667,3.894333885,,
7.6310948,,-5.32552117,28.36117573,,
14.6220911,,1.66547513,2.773807409,,
8.4357234,,-4.52089257,20.43846963,,
18.3095338,,5.35291783,28.65372929,,
15.371683,,2.41506703,5.832548759,,
9.7622543,,-3.19436167,10.20394648,,
8.5086081,,-4.44800787,19.78477401,,
0.9666036,,-11.99001237,143.7603966,,
8.5149304,,-4.44168557,19.7285707,,
17.8481513,,4.89153533,23.92711788,,
13.2267195,,0.27010353,0.07295591692,,
9.8252802,,-3.13133577,9.805263704,,
17.0553064,,4.09869043,16.79926324,,
10.2531773,,-2.70343867,7.308580642,,
10.5559006,,-2.40071537,5.763434288,,
13.8123439,,0.85572793,0.7322702902,,
10.7131461,,-2.24346987,5.033157058,,
20.5900074,,7.63339143,58.26866472,,
13.0499852,,0.09336923,0.008717813111,,
11.3087929,,-1.64782307,2.71532087,,
10.9101499,,-2.04646607,4.188023376,,
15.365624,,2.40900803,5.803319689,,
7.5875899,,-5.36902607,28.82644094,,
16.6725189,,3.71590293,13.80793459,,
9.5257049,,-3.43091107,11.77115077,,
8.264538,,-4.69207797,22.01559568,,
7.7417112,,-5.21490477,27.19523176,,
18.8157455,,5.85912953,34.32939885,,
14.6596667,,1.70305073,2.900381789,,
11.9112579,,-1.04535807,1.092773495,,
9.3534762,,-3.60313977,12.9826162,,
10.2305102,,-2.72610577,7.431652669,,
11.9853905,,-0.97122547,0.9432789136,,
13.9636028,,1.00698683,1.014022476,,
8.0286579,,-4.92795807,24.28477074,,
4.9470424,,-8.00957357,64.15326877,,
6.2484329,,-6.70818307,44.9997201,,
14.8062536,,1.84963763,3.421159362,,
28.5919382,,15.63532223,244.4633012,,
2.2681137,,-10.68850227,114.2440808,,
14.661743,,1.70512703,2.907458188,,
15.4616795,,2.50506353,6.275343289,,
18.8917133,,5.93509733,35.22538032,,
7.7324113,,-5.22420467,27.29231443,,
11.6493317,,-1.30728427,1.708992163,,
6.8195001,,-6.13711587,37.6641912,,
10.3295402,,-2.62707577,6.901527101,,
17.1490763,,4.19246033,17.57672362,,
9.8379546,,-3.11866137,9.726048741,,
16.5522991,,3.59568313,12.92893717,,
8.9764582,,-3.98015777,15.84165587,,
12.5083716,,-0.44824437,0.2009230152,,
9.244244,,-3.71237197,13.78170564,,
16.8989706,,3.94235463,15.54216003,,
15.7213873,,2.76477133,7.643960507,,
9.398171,,-3.55844497,12.6625306,,
16.2867622,,3.33014623,11.08987391,,
17.294975,,4.33835903,18.82135907,,
11.8870039,,-1.06961207,1.14406998,,
11.3682914,,-1.58832457,2.52277494,,
17.4642252,,4.50760923,20.31854097,,
11.1354548,,-1.82116117,3.316628007,,
20.372608,,7.41599203,54.99693779,,
17.1825442,,4.22592823,17.85846941,,
14.4837553,,1.52713933,2.332154533,,
11.1696666,,-1.78694937,3.193188051,,
11.5288942,,-1.42772177,2.038389453,,
5.5331102,,-7.42350577,55.10843792,,
15.3931256,,2.43650963,5.936579177,,
13.2070745,,0.25045853,0.06272947525,,
